"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT3G57510",2.2854708481787,-4.6317963055196,2.46415838641279,-1.87966663630837,0.0601535253430711,0.373779833940484
"AT4G16060",367.953564611571,0.497374386009117,0.264586894237176,1.87981489953645,0.0601333091234365,0.373779833940484
"AT1G18250",152.506657032565,-0.688448662857231,0.366298745525983,-1.8794731657316,0.0601799142198652,0.3738135067892
"AT2G21550",80.0337694965308,-0.773315874583216,0.411624151467352,-1.87869412381783,0.0602862706379281,0.374256583029291
"AT3G05800",263.388279989954,0.579208451359757,0.308320575710915,1.87859162504558,0.060300275575402,0.374256583029291
"AT5G01720",437.971670414287,0.452576429688156,0.240915308473915,1.87857065852318,0.0603031406720642,0.374256583029291
"AT5G01040",301.499584755617,-0.487482577145212,0.259586740272825,-1.87791786526873,0.0603924020064845,0.374703073533207
"AT2G21385",968.650895119165,-0.446999724673855,0.238067418014944,-1.87761823268817,0.0604334096807551,0.374850005287597
"AT2G28460",74.4587507862287,-0.750051214478487,0.399530095173247,-1.8773334563276,0.0604724055239223,0.374984377618246
"AT3G61390",27.7809782833762,1.59391615890363,0.849229781529355,1.87689621062652,0.0605323203447428,0.375248352624215
"AT5G52280",1904.37842107106,0.386316414089755,0.205845218534894,1.87673251212424,0.0605547642458516,0.375279955445145
"AT3G28910",1131.41215880637,-0.431510554323537,0.229988165925233,-1.87622938157529,0.0606237891920996,0.375600137219666
"AT5G51810",180.696162325502,0.580985196731237,0.309677034743652,1.87610036117845,0.0606415001199853,0.375602306068103
"AT1G63660",287.26103080728,-0.500647609721064,0.266918495303785,-1.87565724567444,0.0607023602629077,0.375871655491703
"AT1G71010",3021.63832342718,-0.385948216950791,0.205919794055831,-1.87426477731494,0.0608939397316148,0.376950038939481
"AT2G23350",2673.72885519618,-0.387514358998397,0.206852030636153,-1.87338919423046,0.0610146610804864,0.377589299907415
"AT2G19670",38.1048729553871,-1.03879225670407,0.554672883359035,-1.87280158787151,0.0610957886442853,0.377983239153306
"AT2G36310",996.891932164677,-0.420070105331895,0.224377188121715,-1.87216048497776,0.0611844040781102,0.378423265360181
"AT1G02065",3.75813936104551,-3.81119260316814,2.03604021318228,-1.87186509308249,0.0612252699647916,0.378567795281013
"AT4G20430",162.732261820338,-0.63863591001626,0.341217687607902,-1.87163776442365,0.0612567350572028,0.378654132275024
"AT1G75750",8557.37338976825,0.517177929923146,0.276562273140309,1.87002342745702,0.0614805646383492,0.37960588076066
"AT3G03130",113.45252573499,-0.646444596046365,0.345647214354677,-1.87024390534516,0.0614499552706338,0.37960588076066
"AT4G22220",2304.00136901629,0.412146553873197,0.220359615800492,1.87033614292713,0.0614371534944952,0.37960588076066
"AT5G25180",12.7263398516965,1.70066982302828,0.909438841311098,1.87002110067841,0.0614808877367854,0.37960588076066
"AT1G78240",2150.96909056326,-0.407707252314152,0.218039237671298,-1.86988019527378,0.0615004566004119,0.379618367631929
"AT3G61980",197.999077285942,0.545777408091332,0.291943803654844,1.86946049636521,0.061558774707771,0.379869963149636
"AT3G25950",28.0156217605595,1.19376592714921,0.63872197118062,1.86899148770888,0.0616239986746031,0.380055647470079
"AT5G11780",35.153107753871,1.05107521592212,0.562355651712352,1.86905779771509,0.0616147736219331,0.380055647470079
"AT3G55646",11.5129575385504,-1.85410814668833,0.992955128287651,-1.86726277338004,0.0618649012783901,0.381323971270077
"AT5G56100",1055.99880207558,0.543576831938551,0.291096146383147,1.86734465121735,0.0618534737476807,0.381323971270077
"AT1G22830",65.757070985085,-0.801655748128918,0.429518063305974,-1.86640753117255,0.0619843702508101,0.381734973959056
"AT1G73210",91.4342582136032,0.709763078898361,0.380283222424773,1.86640650190337,0.0619845141445881,0.381734973959056
"AT3G12320",398.790067743651,0.499083042814897,0.267400531439902,1.86642502214722,0.0619819250217515,0.381734973959056
"AT3G21460",56.1204972694988,-0.854972480574427,0.458180015374682,-1.86601870855337,0.0620387480629958,0.381960248816993
"AT2G31900",487.407139905166,-0.505161814209466,0.270738059673223,-1.86586922732323,0.0620596638877546,0.381980320970575
"AT5G27220",103.379963130766,-0.68012398608072,0.364576738849405,-1.86551667620697,0.0621090169190031,0.382175364346596
"AT2G28250",126.888015651078,-0.622088263015851,0.333555515175834,-1.86502166719659,0.0621783671929117,0.382493310838398
"AT1G57820",255.268571521163,-0.504409889534221,0.270503163539559,-1.864709761372,0.0622220977843119,0.382623347303467
"AT3G43110",13.5066189737423,1.79361509114336,0.961920600207596,1.8646186501841,0.0622348767811832,0.382623347303467
"AT2G48090",15.5273104373104,1.52650782790855,0.818973518194843,1.86392819058818,0.0623317892764248,0.383110301419162
"AT1G12020",142.59889539206,-0.620703057318987,0.333190501669914,-1.86290741845308,0.0624752929181411,0.383774265270864
"AT2G27060",921.158428159825,0.423045312123349,0.227078719377033,1.86298968606098,0.062463717341246,0.383774265270864
"AT2G47470",2633.38387871496,0.392901307920631,0.2109629955066,1.8624181315644,0.0625441753639085,0.384088343456758
"AT3G10410",2546.77089580924,0.455337930552795,0.244578764146167,1.86172308189714,0.062642133336099,0.384471646730922
"AT5G56620",13.2520000094327,1.62275788092818,0.871587555037069,1.86184150008791,0.0626254349120239,0.384471646730922
"AT4G27560",40.8821171359086,0.955363301198922,0.513229945820553,1.86147224841194,0.0626775161080553,0.38457971100334
"AT1G53330",7.19408104942158,-2.25176592754775,1.20998822964388,-1.8609816793098,0.0627467639455222,0.38472936470867
"AT5G06740",49.8332036441879,-0.88319189831742,0.474594101243508,-1.8609415835623,0.0627524265833557,0.38472936470867
"AT5G16070",785.331299268415,-0.414603656107467,0.222794804787306,-1.86092156189761,0.0627552543589968,0.38472936470867
"AT3G16690",475.371456742048,-0.462440694571161,0.2485964198548,-1.8602065743395,0.0628563052756712,0.385213746643328
"AT3G22690",33.2350027947573,-1.06720645176505,0.573732782956702,-1.86011063593971,0.0628698747121604,0.385213746643328
"AT2G02930",24.6449919824503,-1.19130207633645,0.640576527908737,-1.85973419948065,0.062923140925147,0.385430960904744
"AT3G06300",501.256311661581,-0.444831195763778,0.239247141039139,-1.85929576350092,0.0629852271713798,0.385702063360544
"AT1G09530",2247.53697425749,0.390365759622459,0.209991348472077,1.8589611546514,0.0630326446819306,0.385774050266922
"AT2G02810",127.511305767155,0.656196122454783,0.352976788962221,1.85903476651836,0.0630222105934177,0.385774050266922
"AT3G11730",659.063356820971,0.448821169787008,0.241454257117393,1.85882483558281,0.0630519709516577,0.385783198964681
"AT2G36400",663.241350464662,-0.419060085183258,0.225488744130734,-1.85845234447843,0.063104804856091,0.3859973008373
"AT3G04550",947.785938467477,-0.420182594455809,0.226118253885713,-1.85824269927443,0.0631345568898983,0.386070135193032
"AT5G61460",181.318147499629,-0.562987869470696,0.302992195181944,-1.85809363548994,0.0631557184954036,0.38609041244647
"AT1G14700",1876.17923791242,0.444360894637097,0.239225500700894,1.85749802314213,0.0632403321828943,0.386259321923825
"AT1G16770",12.4723776680937,1.66835059570817,0.898462800692964,1.85689445842544,0.0633261711457999,0.386259321923825
"AT1G61260",323.304372384359,-0.585601666333156,0.315312383091661,-1.85721112691893,0.0632811225603043,0.386259321923825
"AT3G04630",745.935919044833,-0.448223531642149,0.241351590933076,-1.85713932901497,0.0632913340550024,0.386259321923825
"AT3G55060",110.606165873716,-0.64004616280276,0.344698967760348,-1.85682645631754,0.0633358484364637,0.386259321923825
"AT4G12080",483.568590920519,-0.447812435367916,0.241078781410562,-1.85753566841407,0.0632349814603954,0.386259321923825
"AT4G38350",3595.41315655379,0.437448670361922,0.235570351307398,1.8569767712028,0.0633144589572218,0.386259321923825
"AT5G51580",64.6732458090419,-0.933307869597768,0.502530565344978,-1.85721612566406,0.0632804116618445,0.386259321923825
"AT5G61520",232.63174511721,0.523967133661334,0.282192960128241,1.85676897617581,0.0633440293129526,0.386259321923825
"AT1G48830",1924.90773673331,0.385690073696367,0.207799835994597,1.85606534216127,0.0634442449984876,0.386652462124585
"AT3G62140",237.995736279256,0.509633552411585,0.27456126024824,1.85617429039628,0.0634287193853023,0.386652462124585
"AT1G12580",1763.52498911852,0.383916919510054,0.206926107343997,1.85533340590912,0.0635486306304869,0.387179561726438
"AT5G06370",3402.52281898271,0.573399860455105,0.309233615576323,1.85426108796889,0.0637018162268452,0.388003601933501
"AT1G63300",668.892314444328,-0.418765864040624,0.225992250393884,-1.85300984131426,0.0638809480980732,0.388875720906532
"AT1G71360",423.655542421476,0.462132950724983,0.249392802497557,1.85303242955262,0.0638777106210588,0.388875720906532
"AT5G09720",5.47322358780634,-2.65256595909454,1.43217848513476,-1.85211968105005,0.0640086389533033,0.389543432842396
"AT4G32500",108.503065328546,-0.648602184443115,0.350251058410183,-1.85182076932807,0.0640515641970206,0.389695048200939
"AT1G66440",5.76065747286245,-2.74521127041505,1.48304236890362,-1.85106732482938,0.0641598681368713,0.390118564714258
"AT2G01580",8.0084573606366,2.12557148415385,1.14836149027319,1.85096026134435,0.0641752702481185,0.390118564714258
"AT5G01340",164.557436395815,-0.568659604876417,0.307204700212975,-1.85107716282395,0.0641584529999254,0.390118564714258
"AT5G58520",253.86455458333,-0.524439594040056,0.283381456784653,-1.85064894503167,0.0642200734360205,0.390281260895591
"AT3G26580",1619.15593789442,0.607769590276247,0.328459036545579,1.85036647695308,0.0642607472628141,0.390418777599265
"AT3G04850",86.5507861336071,-0.697023108379967,0.376778238075898,-1.84995585716275,0.0643199121470576,0.390668528720267
"AT2G12646",47.3994030431849,-0.94346830311901,0.510132307453322,-1.84945805104755,0.0643916997240457,0.390957652341837
"AT2G25220",479.683800312382,-0.451719017432562,0.244254934873355,-1.84937519345014,0.0644036548623207,0.390957652341837
"AT1G49730",1288.79747803078,-0.395652429475307,0.214026338225457,-1.84861560850761,0.0645133372566265,0.391513618947297
"AT3G10130",230.755931296187,0.545267573817119,0.295006431813777,1.84832435843744,0.0645554339948908,0.391659230083977
"AT1G04800",1768.87067843302,-0.445248320749838,0.240997286389957,-1.8475242083406,0.0646712028950943,0.392251604887963
"AT5G55510",154.465104583655,-0.587153361595238,0.317920679708416,-1.84685488887905,0.0647681742423045,0.392729666404781
"AT4G25940",184.213029808296,-0.548682663630197,0.297163552908434,-1.84639959463422,0.0648342060450029,0.393019906916121
"AT3G59280",516.864318878516,0.434488772196294,0.235376279687435,1.84593270304581,0.0649019774960761,0.393210384521872
"AT5G35580",89.2731275811366,0.722242181535223,0.391237501585101,1.84604537808634,0.0648856168502235,0.393210384521872
"AT5G39740",3341.49256414232,-0.400470361132116,0.216968066158483,-1.84575715782799,0.0649274738015422,0.393254730038176
"AT3G57062",187.287063308013,0.556386015905772,0.301555779818913,1.84505173881889,0.0650300126641065,0.393765553872921
"AT1G22065",32.8062719021214,1.08392933239094,0.587621270299071,1.84460533880824,0.0650949698213623,0.394017368276028
"AT2G01913",25.368779829371,-1.18841759864994,0.644341603218226,-1.84439060385714,0.0651262356808447,0.394017368276028
"AT4G11655",29.3668690792054,-1.2292024348097,0.666417691803424,-1.84449250061669,0.0651113977548816,0.394017368276028
"AT1G05240",7.06983770567121,-2.60648597728538,1.41473711354535,-1.8423818477155,0.0654193151026065,0.39556927955419
"AT2G34460",488.359966398196,0.478538167718037,0.259734275292286,1.84241439517185,0.0654145577447205,0.39556927955419
"AT3G48140",6310.82561745719,-0.418912225829339,0.227520650199399,-1.84120529482578,0.0655914797322351,0.396499487009474
"AT1G06400",1588.70759245701,0.454114820580276,0.24666701496521,1.84100342984377,0.065621056083048,0.396567471608029
"AT3G12930",631.865582628305,-0.464991862564895,0.252640056022228,-1.84053103013872,0.0656903129382336,0.396790273133118
"AT3G25790",2.19355900473363,-4.57897566283614,2.4878952724631,-1.8405017741373,0.0656946040380324,0.396790273133118
"AT2G24240",364.934127762319,-0.460911278458848,0.250533295752052,-1.83972065299857,0.0658092598055979,0.397366158622299
"AT5G38005",118.76989771617,-0.660861554022234,0.359241585136867,-1.8396020432057,0.0658266841923882,0.397366158622299
"AT2G32240",2678.78190970365,-0.437347293600718,0.237815523412891,-1.83901911584385,0.0659123744862431,0.397772446864677
"AT5G40140",133.035195504739,0.639903828706019,0.348015730331695,1.83872099142221,0.0659562342800041,0.397926137380894
"AT3G13720",2719.12353580293,0.421881283877585,0.229485459157431,1.83837915232863,0.0660065549343136,0.398118710901554
"AT1G33490",574.133369498611,0.428429493810459,0.233144018838182,1.83761734890492,0.0661188105404298,0.398573548632543
"AT2G33400",88.3364412647809,-0.74901150869033,0.407596181689458,-1.83763131829579,0.0661167506647706,0.398573548632543
"AT1G03170",15.1652002678621,-1.4812710617618,0.806326225239742,-1.83706174423556,0.0662007808733575,0.398907131794579
"AT5G26960",392.030614277391,-0.460691010824605,0.250785480982941,-1.83699235306187,0.0662110242789154,0.398907131794579
"AT1G56210",257.147232837709,-0.500855866696262,0.272731066661846,-1.83644596424823,0.0662917268858032,0.399059964155357
"AT4G14660",49.8827029640443,-0.855792080369324,0.46600180733928,-1.83645656924728,0.0662901597376291,0.399059964155357
"AT5G24100",132.784911835384,0.635967954888437,0.346289785132042,1.83651953419862,0.0662808557535005,0.399059964155357
"AT1G44800",1593.71314299071,0.412504833210876,0.224726066755679,1.83558960990204,0.0664183749775114,0.399711138425162
"AT1G64780",30.7435311484124,-1.22220825622257,0.666207037151777,-1.83457722309248,0.0665683560609018,0.400502331306344
"AT3G28650",4.49454654434902,-2.99703583635393,1.63393466249948,-1.8342446030059,0.0666176932390176,0.400576373881641
"AT5G14860",4.49454654434902,-2.99703583635393,1.63393466249948,-1.8342446030059,0.0666176932390176,0.400576373881641
"AT3G59270",17.9720174540762,-1.37657725066842,0.750620870791819,-1.83391816592615,0.0666661425740893,0.400756319697255
"AT4G25580",6353.64251479893,1.61038108036193,0.878197873318191,1.83373375100221,0.0666935260035995,0.400809565302187
"AT3G57350",205.56612957329,-0.539543704370272,0.294252629262538,-1.83360708015587,0.0667123404878735,0.40081129865458
"AT5G33370",4.48141628099972,-2.99298446510687,1.6326958451953,-1.83315494671872,0.0667795317390653,0.401103600548217
"AT5G59550",481.071575695185,0.455520371654731,0.248637613041777,1.83206541472948,0.0669416753195707,0.401965902175662
"AT4G30660",250.235515933536,0.508058944125177,0.27738896239605,1.83157592045707,0.0670146270468854,0.402292301931011
"AT5G46870",34.9357848590024,0.992037769963649,0.541790996432994,1.83103406386403,0.0670954588965548,0.402665812268228
"AT1G56720",1304.26760065155,0.408510693576055,0.223142846665816,1.83071382157211,0.0671432689926179,0.402840994080779
"AT4G18140",698.414303739939,0.495276293354319,0.270604988625753,1.83025559088745,0.0672117286257113,0.403139935907198
"AT2G28140",61.5186332354383,-0.849508528854576,0.464275428654408,-1.82975121323279,0.0672871490221891,0.403480451523022
"AT1G72645",518.274321980537,0.454425358096171,0.248437874009928,1.82913076320244,0.0673800214298435,0.40392539862418
"AT1G66140",205.74636355566,-0.528982395297051,0.289231036915441,-1.82892680169626,0.0674105745492538,0.403996615061802
"AT3G19540",730.675851037836,-0.412920548456272,0.225845510790425,-1.82833188497355,0.0674997572852475,0.404419066426566
"AT1G58290",6349.20713680283,0.474926916896126,0.259892619122277,1.8273967090719,0.0676401437988754,0.405035845859028
"AT5G39530",2001.17851683195,0.393582101131245,0.215377592652714,1.82740505306825,0.0676388901555941,0.405035845859028
"AT4G29900",3104.30319002524,-0.449488907791311,0.24605581491314,-1.8267762050248,0.0677334249768645,0.405482194071517
"AT3G21420",37.6765328027241,-1.01341539365199,0.555290574843086,-1.82501817888473,0.0679982860980083,0.406955164517402
"AT5G19750",331.788513193706,-0.51991876445541,0.284931458640592,-1.82471520321393,0.0680440178086369,0.407116240400957
"AT2G20750",739.01874992012,0.45313349686009,0.248505245779447,1.82343634412552,0.0682373299536601,0.408159976098268
"AT4G17480",180.720093468126,0.557680766396186,0.305976056272781,1.8226287807926,0.0683596335357321,0.408778516181748
"AT5G08020",127.677454814745,-0.62586695772305,0.343427130893025,-1.82241559103262,0.0683919506761857,0.408858760121381
"AT4G10020",173.082651935341,0.548246981736912,0.300918874769238,1.82190958329662,0.0684687059718356,0.408865706238107
"AT4G36880",2624.84927110151,-1.70010226419046,0.933024345360134,-1.82214137567251,0.0684335370683637,0.408865706238107
"AT5G03670",104.89164529791,-0.653088222642791,0.358456194021447,-1.82194709851691,0.06846301293436,0.408865706238107
"AT5G47700",1192.73212953099,-0.396765796869413,0.217738621154669,-1.82221139623904,0.0684229160567851,0.408865706238107
"AT2G26710",787.212935108806,-0.428892547928652,0.235451027029995,-1.82157858191892,0.0685189532030039,0.409052856663077
"AT1G26570",357.421236724747,-0.455529185220727,0.250135777472112,-1.82112766843806,0.0685874522988844,0.409348835996238
"AT2G29710",33.2424800102458,1.01983639569255,0.56020631344561,1.82046573059832,0.0686881104398764,0.409836533195456
"AT5G27520",912.912725202018,0.39610522172444,0.21762760848922,1.82010556690955,0.0687429300159326,0.410050535123987
"AT1G77145",84.9111603124591,0.757990219028512,0.416595707991633,1.81948638569204,0.0688372580069394,0.410386904651456
"AT5G07800",122.456956016679,0.620195191848849,0.340858009777054,1.81951186141849,0.0688333748587571,0.410386904651456
"AT2G41340",207.907916305366,-0.534130478427086,0.293668686510025,-1.81881999328809,0.0689388970983198,0.410879624992328
"AT4G04972",76.6385106843626,-0.792804671765561,0.43613856750281,-1.8177816199675,0.0690975169535685,0.4117115888985
"AT3G01190",918.299552371487,-0.433550292440282,0.238589463970727,-1.81713930374341,0.0691957859092262,0.412183598057849
"AT1G52155",128.071319657809,0.614200401770341,0.338106049621413,1.81659098516006,0.0692797648173978,0.412456717618162
"AT5G44870",183.456680675663,-0.593059176565235,0.326455376277172,-1.81666230566749,0.0692688368385069,0.412456717618162
"AT4G00520",304.396057339287,0.470826731029064,0.259225906832208,1.81627961796975,0.0693274901789941,0.412627303995196
"AT1G19910",4943.36062971571,0.375848607328505,0.206969330882264,1.81596280823998,0.0693760774653344,0.412802925182209
"AT1G31258",83.207915140639,0.70219586865969,0.386774957338065,1.81551534125289,0.069444750542727,0.413067233016896
"AT2G22170",4321.83052069163,0.41422180477825,0.228168001680336,1.81542460699014,0.0694586823996056,0.413067233016896
"AT3G16280",16.036588598906,-1.46774021395093,0.808811114571452,-1.8146884822776,0.0695717960557491,0.413626218100064
"AT1G29160",76.4020415655884,-0.729155252377273,0.401843851738309,-1.81452384856225,0.0695971145210036,0.413647595164185
"AT5G05365",22.7720791117634,1.24286567975604,0.685041621659447,1.81429221299768,0.069632749784514,0.413647595164185
"AT5G24920",35.8177908070427,-1.03333767473744,0.569516798407755,-1.81441123005753,0.0696144380990325,0.413647595164185
"AT1G61430",95.5343733109638,-0.662609331199278,0.365296695029503,-1.8138935835315,0.0696941107854832,0.413680888979914
"AT2G03730",799.916141298805,-0.400307027871225,0.220671848393476,-1.8140375892327,0.0696719388800695,0.413680888979914
"AT4G39840",147.878718287636,-0.571863813698856,0.315270480978036,-1.81388315177752,0.0696957171403645,0.413680888979914
"AT5G59590",1063.0913898996,0.415064616858321,0.228916527436256,1.81317016078667,0.0698055805665327,0.414219346011228
"AT1G13245",669.483394636781,-0.409434379641875,0.225872693645539,-1.81267763284569,0.0698815562499912,0.414360814747394
"AT3G03820",147.573812813005,-0.565733511222398,0.312096579780204,-1.8126873149998,0.0698800620601016,0.414360814747394
"AT3G27400",116.089784545291,-0.757373376367639,0.417828173907346,-1.81264314774424,0.0698868783458858,0.414360814747394
"AT1G74090",252.138867198895,0.496947031897085,0.274196866340875,1.81237312639194,0.0699285623232585,0.4143854444259
"AT3G52880",4005.45835076513,0.367656739527535,0.202859860946097,1.81236809397807,0.0699293393852073,0.4143854444259
"AT5G42860",396.520617734393,-0.531537727905498,0.293320463397596,-1.81213994328448,0.0699645758925553,0.414480722736975
"AT1G09400",18.6742961552197,-1.35075238343318,0.745836798383234,-1.81105623423413,0.0701321473184558,0.415359706333094
"AT1G08310",34.4508332442207,-1.04858627365676,0.579034175494577,-1.81092294381608,0.0701527804341955,0.415368200518287
"AT3G59900",819.400933000567,-0.47177965852825,0.260581363662965,-1.81048886956647,0.0702200088711183,0.415627041585836
"AT5G04900",527.966612996538,0.44742649641747,0.24714334589947,1.81039264799575,0.0702349186058616,0.415627041585836
"AT1G09450",39.316805671117,-0.936911648543983,0.517783561673254,-1.80946580365798,0.0703786681428343,0.416022536959076
"AT1G65481",6.26090181110213,2.39021296350104,1.32072667976849,1.80977109050301,0.0703312928424318,0.416022536959076
"AT5G14640",977.797807101546,0.458644426956167,0.253437620417257,1.80969354984102,0.0703433233483302,0.416022536959076
"AT5G21100",293.488678555543,0.571127190492269,0.315623988484487,1.80951768981381,0.0703706144520854,0.416022536959076
"AT2G29330",56.7287358687933,-0.898516924623285,0.496637607178189,-1.80920033367691,0.0704198858251189,0.416152480149262
"AT4G00955",18.4640600566189,-1.32934791337342,0.734825824881917,-1.80906531637894,0.0704408566202792,0.416162734292665
"AT1G17370",1306.47233768791,0.412257805701539,0.227959022627707,1.80847329905788,0.0705328688379746,0.416165733201412
"AT1G32690",60.2602599369031,0.800945854929635,0.442907950028917,1.80837994639144,0.0705473868437511,0.416165733201412
"AT1G75490",274.204732078795,0.56228516409339,0.310865510143226,1.80877307307049,0.0704862651983885,0.416165733201412
"AT2G39370",56.9273011191984,-0.825881180843802,0.456569604264521,-1.80888340601253,0.0704691189158475,0.416165733201412
"AT2G46080",704.754246567019,0.405282273299011,0.224120936105899,1.80831956327146,0.0705567788020698,0.416165733201412
"AT5G23310",682.114008713654,-0.425442262060286,0.235253437050264,-1.80844227992888,0.0705376925942644,0.416165733201412
"AT5G60590",118.002198102558,-0.619542814832564,0.342659140479981,-1.80804403456081,0.0705996474088612,0.416209086424819
"AT5G61170",1304.98102941741,-0.402239625753948,0.22247458868693,-1.80802503390617,0.0706026044455321,0.416209086424819
"AT5G44030",961.278101744894,0.412156027061734,0.22798427533485,1.80782655495158,0.0706334994308802,0.416277788119611
"AT1G30680",233.492309979727,-0.527252490736233,0.291683713658528,-1.80761717588896,0.0706661031311164,0.416356519945998
"AT1G64390",6334.97366024472,-0.406158622144431,0.224746512545387,-1.8071854265699,0.070733372438303,0.416525996925064
"AT3G49970",29.8666612899945,-1.10465112094296,0.61121724376362,-1.80729704898536,0.0707159759200117,0.416525996925064
"AT3G18090",97.6858114995892,-0.66869822517146,0.370172629497473,-1.80644967208745,0.070848128692423,0.417025151352155
"AT3G18830",1047.55206062782,-0.443107426308684,0.245299321548391,-1.80639483024934,0.0708566885311081,0.417025151352155
"AT1G65120",18.424669266571,-1.32574461392723,0.733979365797384,-1.80624234917962,0.0708804925798438,0.417051796835714
"AT1G80840",132.142213325408,-0.600228108328343,0.332374983732027,-1.80587630750294,0.07093766266123,0.417161275258415
"AT3G16410",82.3476904330142,-0.825311412639357,0.457000562517643,-1.8059308463269,0.0709291421393083,0.417161275258415
"AT2G27840",174.014437168927,-0.572646267694239,0.317229304588932,-1.80514933333879,0.0710513169588442,0.417716098479509
"AT5G62270",364.214404978125,-0.448560099078726,0.248557648082227,-1.8046521703904,0.0711291287630651,0.418059956747871
"AT3G45300",8156.84802172619,0.594163721334703,0.32928780905528,1.80439027803473,0.0711701460574745,0.418187428015606
"AT1G30620",324.473786612351,0.489027521559105,0.27113927638639,1.80360266530405,0.0712936179551818,0.418799192088069
"AT5G25460",15130.3647976709,-0.371988586128388,0.206272552345372,-1.80338383317985,0.0713279548209777,0.418887161387582
"AT1G49870",81.5821528744834,-0.806047418610242,0.447163829618749,-1.80257741172285,0.0714546071354989,0.419403262446153
"AT5G20360",628.1752702823,0.416562869545766,0.231091213668316,1.80259068673921,0.0714525207402417,0.419403262446153
"AT1G25560",1754.20989378711,0.412353458483233,0.228807402876899,1.80218582658833,0.071516173879845,0.419579671181771
"AT4G22960",17.8538450839325,-1.36548727523466,0.757703397557933,-1.80213957022709,0.0715234493791713,0.419579671181771
"AT4G04692",2434.89950983282,0.429006913407118,0.238216340857581,1.80091303502811,0.0717165881287956,0.420598640327052
"AT2G33080",3.50760605696485,3.70119332582521,2.05535964817106,1.8007521599048,0.0717419523117807,0.420633370803625
"AT5G58500",6.99120197931565,-2.19995052197104,1.22218827953271,-1.80000950656488,0.0718591371490907,0.421206294288967
"AT2G18330",83.9942526167484,-0.68123284533149,0.378568738714335,-1.79949577359462,0.0719402918731832,0.421567772122513
"AT1G02520",170.531305841598,-0.58244144651388,0.323716338358282,-1.79923401292537,0.0719816712351912,0.421620345024981
"AT1G21110",6.9817502302138,-2.19485497676009,1.21991115773795,-1.79919247630291,0.0719882391736667,0.421620345024981
"AT3G11040",141.157165421068,-0.571800542529709,0.317920547405396,-1.79856428656867,0.0720876309337757,0.421951129286574
"AT3G42800",361.561036907597,-0.48487751721949,0.269613193906824,-1.79841909883335,0.0721106184224293,0.421951129286574
"AT4G15380",19.5425168989827,-1.35333592362657,0.752400554286155,-1.79869075842263,0.0720676116108876,0.421951129286574
"AT4G27435",196.345433459461,0.531884142590825,0.2957635204479,1.79834261434726,0.0721227305801594,0.421951129286574
"AT4G16390",1061.38620987642,-0.396138608495778,0.220306321240705,-1.79812638268768,0.0721569822503057,0.422037391453194
"AT2G16060",102.786456063405,-0.677193495235682,0.376804626555898,-1.79720058489044,0.0723037817305885,0.422595721075139
"AT2G45030",322.903970531862,-0.48012794074765,0.267160750215989,-1.79714999437412,0.0723118106766641,0.422595721075139
"AT4G20940",463.292937053288,-0.459217945455093,0.255542472020696,-1.79703178819489,0.0723305733830016,0.422595721075139
"AT5G15530",763.225202503127,-0.405848509796347,0.225801786398673,-1.79736624882048,0.0722774952166915,0.422595721075139
"AT3G46740",2069.99603058866,-0.378995459733699,0.210920521223496,-1.79686384963987,0.072357236896271,0.422637370478084
"AT1G29510",248.600309682393,-0.546089941322613,0.303958995631442,-1.7965908203775,0.07240060278134,0.422662450397812
"AT5G10490",861.503986597452,0.397125932218724,0.221032289050407,1.79668741578367,0.0723852578721094,0.422662450397812
"AT3G49760",2.00022564697724,4.45005240481158,2.47767995038883,1.79605618720578,0.0724855814663212,0.422936210133337
"AT5G20720",5745.30889562662,-0.397338877820031,0.221229318789275,-1.79604981832677,0.072486594276608,0.422936210133337
"AT2G32415",354.950236987907,0.507967780494313,0.282859101082237,1.79583325603029,0.0725210399672297,0.423023105875172
"AT4G27140",96.5059122246602,0.673065247485357,0.374983810707431,1.79491814917443,0.0726667418461594,0.423758749283466
"AT2G19060",33.0585301050902,-1.00493831182095,0.559964758760545,-1.79464563813861,0.0727101768972103,0.423783587599985
"AT4G36430",49.0730355559678,-1.08175342570207,0.602746970404072,-1.79470570374976,0.0727006013206379,0.423783587599985
"AT1G28520",953.96830338725,0.397430813903753,0.221489359086271,1.79435624150662,0.0727563265768768,0.423938358602405
"AT1G70230",350.327709296741,0.459893711203512,0.256426853137139,1.79346938737948,0.0728979012976183,0.424648921533111
"AT1G66235",2.00390416122469,4.45238622400254,2.48291947605954,1.79320604914203,0.072939983203015,0.424779686836401
"AT3G17820",2729.91158676892,0.380659779887556,0.212332096326721,1.79275666031115,0.07301184222006,0.425083747694026
"AT3G15270",28.6599712466778,1.08350101626031,0.604432801503621,1.79259135765784,0.0730382893238503,0.425123322443234
"AT1G07550",10.3030461776816,-1.83794686503909,1.02588103734888,-1.79157894348918,0.0732004385681184,0.425952525126746
"AT4G23420",121.859414622583,-0.620839213221403,0.346587172155051,-1.7912931092085,0.0732462713382965,0.42610461963002
"AT4G40010",306.520156103268,0.465525038390956,0.259994550446273,1.79051844583625,0.0733706045965564,0.426713180227553
"AT3G22550",32.0050894022642,1.08161846693818,0.604153642352041,1.79030364317149,0.0734051109189761,0.42679913322549
"AT1G16630",78.6891970796786,-0.80232217357699,0.448272405544851,-1.7898094186766,0.0734845545188938,0.426963824077685
