"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G21720",258.773408219273,2.40249151576165,0.30158018360461,7.96634409809718,1.6343744932373e-15,1.4919701333835e-13
"AT5G05220",265.469269689414,3.05458682634445,0.384338386394152,7.94764960898771,1.90083381186044e-15,1.72069203010882e-13
"AT1G24600",140.908487554973,2.78357519792579,0.351499129727901,7.91915246015142,2.39134984028449e-15,2.1467574188612e-13
"AT1G68570",193.253232852879,2.65114323674321,0.337787344597877,7.84855702601675,4.20851253728025e-15,3.70265149429384e-13
"AT1G80130",185.408466867317,2.89088337569371,0.368335306129893,7.84851011451572,4.21008674645845e-15,3.70265149429384e-13
"AT1G47960",384.263783425342,2.53479149452235,0.3232988659779,7.84039711013282,4.49123807848096e-15,3.93392452744678e-13
"AT4G15390",460.341026166785,-2.02419534919134,0.258766797973561,-7.82246936254227,5.17970635168572e-15,4.51866721446453e-13
"AT2G03200",127.762530031014,2.83607430230449,0.364186546181828,7.78742194635745,6.83902624902937e-15,5.91849331591002e-13
"AT4G33905",81.7147111249927,4.01757913556346,0.516934071481801,7.7719371912302,7.72947767135097e-15,6.63600196109835e-13
"AT5G59680",76.2535164202461,-3.910858499375,0.504018078990634,-7.75936154355223,8.53579951255049e-15,7.27055206511929e-13
"AT3G23800",319.093766779748,-2.14625520174996,0.276840400717434,-7.75268059209541,8.99727275200818e-15,7.6335684701842e-13
"AT3G30210",71.0109901284777,4.07406523042012,0.525589242829884,7.75142430329147,9.08675071160958e-15,7.67936920490911e-13
"AT1G62280",94.9182342030707,-3.95809417161698,0.514077384604534,-7.69941314314348,1.36692547408304e-14,1.14625707875142e-12
"AT3G02850",131.140215205694,-3.34859491459907,0.435278487234506,-7.69299428481753,1.43730936276004e-14,1.20062502174955e-12
"AT3G12960",72.143163238437,4.1004220229303,0.533169071083516,7.69065995256879,1.46378001928758e-14,1.2180338737418e-12
"AT5G16460",73.7265737272068,3.94546855468324,0.518686246585999,7.60665735914991,2.81275710683878e-14,2.30507575782034e-12
"AT4G23450",174.404075223882,2.41162842294583,0.317079115088852,7.6057624365138,2.83229135687582e-14,2.31232541532107e-12
"AT1G73260",7356.62729105335,2.2457458913049,0.295469605570808,7.60059867060242,2.94763916006388e-14,2.3974501213527e-12
"AT1G49860",93.9390282849792,-6.95731274673686,0.915741993378571,-7.59745954323696,3.0200058721894e-14,2.44710962714673e-12
"AT1G73010",94.1141549668019,3.38519987873779,0.445908110317673,7.59169838002299,3.15739303274568e-14,2.54888799490496e-12
"AT5G04380",62.2527036137079,4.58438581697335,0.608879752835164,7.52921376614479,5.10467547661778e-14,4.06028139472888e-12
"AT1G01520",95.3267647852808,3.55313673705546,0.472716661992214,7.51641950186638,5.62967166559164e-14,4.44518052865237e-12
"AT2G19970",92.2710556672082,-3.25304852743165,0.433317979054393,-7.50730106913772,6.03588051365906e-14,4.74859181501868e-12
"AT1G24580",75.3136606992614,4.36445660256391,0.582160423742053,7.49699983813695,6.52950597454715e-14,5.11832832461332e-12
"AT2G46750",91.8297829954286,-3.54086181317893,0.474321913740705,-7.4651027300303,8.32346481995289e-14,6.50101665630616e-12
"AT3G04720",703.21986818595,2.18784572707483,0.293669130729945,7.45003644624382,9.33144496239989e-14,7.26207955976697e-12
"AT4G22212",770.648904933278,-2.15020326930971,0.289362464762163,-7.43082994913329,1.0791837964467e-13,8.33862194147299e-12
"AT2G18050",1339.80177503629,2.21902155699537,0.298794876237361,7.4265716498853,1.1144853811128e-13,8.58074420653931e-12
"AT1G23070",69.9018139637258,3.86931610608815,0.522738675607881,7.40200847314121,1.34139939567201e-13,1.02187239173817e-11
"AT3G13760",61.455480105723,-5.32219749313925,0.720879244122089,-7.3829251383438,1.54849104805899e-13,1.17549487104408e-11
"AT2G38465",88.0557895055842,3.32364261023959,0.450287787312395,7.38115201852845,1.56925701993896e-13,1.18709355336991e-11
"AT4G24415",190.146539316497,2.37013995194335,0.321620427179378,7.36937007617818,1.71436148857501e-13,1.29234183990663e-11
"AT4G21490",65.4572693450582,-4.14569289837345,0.562746580028586,-7.36689132462228,1.7465274411031e-13,1.31201809681478e-11
"AT5G57790",196.251245450276,2.22724080048907,0.302386189817226,7.36555066167307,1.76417111350464e-13,1.32068657580183e-11
"AT1G11190",241.209806634659,2.16799749707838,0.294498299743939,7.36166388384388,1.81631843490324e-13,1.35503618410799e-11
"AT5G39580",461.926987059654,-2.24886068998691,0.30699026139962,-7.32551149907486,2.37989218609052e-13,1.76938032460716e-11
"AT1G74460",58.9704127855599,4.36259159011044,0.597592988192195,7.30027238657521,2.87185734879332e-13,2.12056770447589e-11
"AT5G15190",261.372634585144,2.18618537143015,0.300446767374777,7.27644830574298,3.42723355459281e-13,2.51349823571577e-11
"AT1G03070",118.455147698869,2.8431073114849,0.391361437641358,7.26465879883219,3.73981047802446e-13,2.73326817582646e-11
"AT1G55940",57.2840998920719,4.99423665252899,0.687512419756475,7.26421299312384,3.75216384663951e-13,2.73326817582646e-11
"AT5G53990",98.0368474123451,3.13718621989397,0.432504416785379,7.25353568227428,4.06030349082505e-13,2.94780758469798e-11
"AT1G56320",59.995618428074,4.26022757304454,0.588218003386854,7.24259976490843,4.40164426742768e-13,3.18493557611364e-11
"AT5G42510",88.1550563465617,3.6485906054893,0.503869854122467,7.24113692382656,4.44938912546031e-13,3.20875112431113e-11
"AT1G66800",149.532784512869,-3.24955944003816,0.448855749668339,-7.23965203172572,4.49837370738167e-13,3.23329950695025e-11
"AT4G12580",76.4890080477122,3.37301057934914,0.467198274975691,7.21965546539025,5.21194530451913e-13,3.70922489023919e-11
"AT1G02310",56.2353637489196,4.59361736626454,0.636836935290553,7.21317673600187,5.46613934724091e-13,3.87737458287072e-11
"AT1G80820",147.296095412372,2.47762419615126,0.344252376508411,7.19711573607896,6.14995601299499e-13,4.3481796843512e-11
"AT3G06390",83.0764204734331,3.28789695543382,0.457153262481189,7.19211088550224,6.37971825583466e-13,4.49593499885938e-11
"AT3G22740",154.602709877583,2.82865318388931,0.393415407326124,7.1899908626214,6.47956584328018e-13,4.55147425387554e-11
"AT3G21670",351.956613933522,2.11484263620653,0.29418097904188,7.18891698264917,6.53072654389421e-13,4.57256533259389e-11
"AT2G23640",74.8526818948313,3.808359652668,0.531626099853906,7.16360549964452,7.85823345633658e-13,5.48428647831748e-11
"AT5G65165",93.9575116350613,3.37374063165113,0.472518605743769,7.1399106630747,9.33915969879003e-13,6.49687202840265e-11
"AT5G09480",61.4562000067777,4.16464734151077,0.583447800187741,7.13799476177762,9.47022395994685e-13,6.56693254402083e-11
"AT1G54540",60.7539204278827,5.90866947753945,0.828697028601469,7.13007199689261,1.00316440592667e-12,6.9119305484788e-11
"AT3G44290",62.948479811296,3.80077224604582,0.534928195095305,7.10520081179992,1.20147714355048e-12,8.17420062915556e-11
"AT4G24000",70.6816242315603,6.55210412935208,0.922234676059998,7.10459528299695,1.20675642098609e-12,8.18438093041823e-11
"AT1G47610",69.4285075303933,3.54517327723527,0.499172295658001,7.10210343817675,1.22872206984241e-12,8.30731311907518e-11
"AT5G50770",67.3511055722141,3.8181334719138,0.538289216726925,7.09308927852952,1.31150786804964e-12,8.83939960288282e-11
"AT3G03230",93.0194530420519,2.90294875752728,0.412436963700566,7.03852712783244,1.94282481565796e-12,1.30537313312919e-10
"AT5G09640",57.1780797596028,5.21570392461153,0.742440963538604,7.02507563665745,2.1395031573518e-12,1.43306968449864e-10
"AT3G20380",55.5037817399439,-5.4407306316082,0.774604214600617,-7.02388462269524,2.15783018860964e-12,1.43645095786368e-10
"AT4G32770",344.845568460739,2.06854528821716,0.29448623322247,7.02425123776322,2.15217246259503e-12,1.43645095786368e-10
"AT2G40330",55.8557207093266,-4.75295721787364,0.678600231163533,-7.00406071145036,2.48648282115013e-12,1.64510874114933e-10
"AT5G40800",53.9495287052662,5.13276370113368,0.73453891523892,6.98773556396828,2.79358281746917e-12,1.84265744682761e-10
"AT1G29100",75.0325514228193,-3.73103514043775,0.535438220030743,-6.96818979456403,3.21044934464488e-12,2.09843116529885e-10
"AT4G13290",301.424767748143,2.14046903686788,0.308264638665706,6.94360873220066,3.82208174390725e-12,2.48320536124424e-10
"AT5G55050",272.346338306293,-2.18000526688029,0.31404999247609,-6.94158675086187,3.87720016574264e-12,2.51147381993539e-10
"AT4G23560",241.324718996135,-2.39670455808341,0.345412759478448,-6.93866828110892,3.95813310930734e-12,2.55624506924968e-10
"AT1G78460",184.318691540315,-2.39080918486546,0.344812858226901,-6.93364277991109,4.10139548668232e-12,2.64088367126107e-10
"AT5G45810",52.2685300101586,4.47810491786904,0.64788792168437,6.91185121375148,4.78369454397372e-12,3.04397739584916e-10
"AT1G65090",218.962796890004,2.96417622279569,0.429602598182908,6.89980981337933,5.20722059534935e-12,3.30376004634555e-10
"AT1G29680",59.315754410388,3.89124136452999,0.564090711676936,6.89825463170995,5.26453225132352e-12,3.33035541688258e-10
"AT3G49120",1930.50110588797,2.21372599691297,0.321190962610388,6.89224248067737,5.49196535138979e-12,3.45403111561971e-10
"AT1G17870",228.58079485027,2.12728272875054,0.308998974674368,6.88443296937259,5.80181645714111e-12,3.63832750870284e-10
"AT1G77950",95.1890565201941,3.08946944447763,0.449565675400134,6.87212038981371,6.32545345913417e-12,3.94383820139389e-10
"AT3G44550",52.0137866673622,4.84426007634552,0.706288626221139,6.85875419269287,6.94636428572958e-12,4.31852273913102e-10
"AT1G10480",301.807587062176,2.1794167687387,0.318070318942545,6.85199667791819,7.2826248280424e-12,4.51460137979075e-10
"AT2G32660",120.999078262923,-2.51696097629335,0.368416509702875,-6.83183546340867,8.38349745550428e-12,5.16743497008077e-10
"AT3G12955",75.2168840673564,3.07734634002958,0.451034788874592,6.82285804983708,8.92468337635525e-12,5.48538422862062e-10
"AT5G47530",142.598488780445,2.28031540055901,0.334444358470738,6.81822055837885,9.21750567613016e-12,5.64931261481801e-10
"AT5G66110",100.125460304495,2.91820179361674,0.428088906706088,6.81681246092249,9.30826464622471e-12,5.68882219268564e-10
"AT4G23700",472.438748031464,2.08994494663958,0.307177171818809,6.80371179363663,1.01957413765464e-11,6.19620406408935e-10
"AT3G52820",120.296645386695,2.51059410987839,0.36926157718341,6.79895842136695,1.05378222106232e-11,6.36831797560983e-10
"AT3G27660",145.836577484897,2.61238006320192,0.385966180376441,6.76841701688477,1.30199029474532e-11,7.78137017315334e-10
"AT1G15960",165.747065247435,2.15964559887208,0.319135509525239,6.76717423919659,1.31321893486162e-11,7.8268572054356e-10
"AT1G02390",91.5985029481354,2.98663948545052,0.442780168829859,6.74519704291036,1.5281948842294e-11,9.08036784998922e-10
"AT2G28860",54.9814229606851,-4.92423817619044,0.7301762398448,-6.74390360502157,1.54186855221924e-11,9.11429675608287e-10
"AT5G24140",179.608623448847,2.09222308718958,0.310287374846982,6.74285599993024,1.55303114008163e-11,9.13038823795275e-10
"AT1G54000",362.703984786047,-2.21830177659426,0.329874321906032,-6.72468764399965,1.75969516293591e-11,1.02894607703023e-09
"AT3G05155",75.5112261898312,-3.02588890181774,0.452392682520397,-6.68863361131248,2.25263923839946e-11,1.30659115074457e-09
"AT5G28520",209.25690914714,9.71448724422422,1.46050983933655,6.6514356716947,2.9024770892299e-11,1.66565230306337e-09
"AT5G19040",80.1000710057127,-2.93568653929625,0.442208461202113,-6.63869373126826,3.16475196730355e-11,1.81136002149768e-09
"AT4G29930",140.640337685328,2.90185619289313,0.437943521329212,6.62609686309695,3.44679041943674e-11,1.96758075790274e-09
"AT5G04000",85.4870840313007,2.76520014149624,0.417584612989837,6.62189184054907,3.54630511520031e-11,2.01906082019365e-09
"AT3G19620",153.598074710396,2.35422122317951,0.356786535554735,6.5984026541785,4.15611228925814e-11,2.34771512736553e-09
"AT5G07475",47.0626270287764,4.69727804053332,0.715472713703336,6.56527908132217,5.19354990164533e-11,2.91850524992459e-09
"AT3G48020",127.606481085182,2.43019485388518,0.370229589934194,6.56402113703859,5.23757724080059e-11,2.93562133690987e-09
"AT1G05100",133.55862954745,2.4823633991759,0.379038581079904,6.54910482226767,5.78829938687286e-11,3.23591362364327e-09
"AT3G51810",1527.16707608607,5.23169879358517,0.799212526175377,6.54606706256396,5.90720621589719e-11,3.29387645569422e-09
"AT3G20300",386.093689577715,2.02969789255921,0.310924153632227,6.52795181348315,6.66751382462909e-11,3.68930080807801e-09
"AT5G23190",70.0533319013329,7.12766586274878,1.09357561733974,6.51776223768384,7.13639891718202e-11,3.93867322890901e-09
"AT5G47950",103.652448874997,-2.56302137016428,0.394277739905601,-6.5005479913168,8.00279533792711e-11,4.40561010524308e-09
"AT1G52890",67.1043565943284,3.28657821312557,0.506795157028828,6.48502292798867,8.87182925130534e-11,4.83481173430708e-09
"AT5G12420",91.2300263111345,2.5952528542437,0.401493435891369,6.46399821825703,1.01972073051768e-10,5.52923759517543e-09
"AT5G62430",57.9972476847158,3.33565300682448,0.516553945140471,6.45751143361684,1.06438712962395e-10,5.75700388735353e-09
"AT4G28110",72.5486433596469,9.63070667454636,1.49460042673441,6.44366648254527,1.16621212076059e-10,6.29201975876691e-09
"AT1G30190",52.4429509297254,6.10945473541504,0.95019731445257,6.42966954598776,1.27881648989097e-10,6.86530887314914e-09
"AT3G13610",52.5598705915668,-5.68573035867867,0.884522491854941,-6.42802236351849,1.29274726202141e-10,6.9229175776815e-09
"AT5G22545",54.8638894686437,6.17902456704083,0.962094153511772,6.42247387585359,1.34077265773278e-10,7.16237443211081e-09
"AT3G24310",62.7702345237415,3.2536114121198,0.507442304061685,6.41178590369219,1.43824725590043e-10,7.64532662933805e-09
"AT4G01970",169.11445582802,2.55658754585038,0.402428254802698,6.35290269840475,2.11289376026761e-10,1.10952564328616e-08
"AT4G37150",80.9872331063086,2.71165093348651,0.428861744293767,6.32290235621728,2.56695519853122e-10,1.34145110435321e-08
"AT5G43770",43.0156471357652,4.18251527599782,0.67142050988595,6.22935286368937,4.68365797477942e-10,2.40691069559033e-08
"AT1G75030",48.3132212658531,3.79443214498979,0.610127769806581,6.21907792558381,5.00084915602372e-10,2.56382396897093e-08
"AT5G06570",109.105588935502,-2.38798958058344,0.384197878074323,-6.2155199621417,5.11549693929576e-10,2.61640133053579e-08
"AT2G34850",52.8900791420911,3.53284901789429,0.568762750367612,6.21146341881722,5.2493412256135e-10,2.67222346861525e-08
"AT2G38905",57.8760240435437,3.75194592117413,0.605139240413434,6.20013654809559,5.64141939162488e-10,2.85168477892066e-08
"AT5G53710",73.7330645732463,2.72169719540955,0.439215569204443,6.19672294481591,5.76508491126453e-10,2.90740354441045e-08
"AT1G16515",62.662098195412,3.06622914414331,0.496520702156557,6.17543061311571,6.59833805282595e-10,3.30451490215022e-08
"AT5G45380",104.126901540749,-2.48972052848729,0.403672729234412,-6.16767085854223,6.93032116141068e-10,3.46275977660785e-08
"AT5G55930",101.382157151553,-2.36398437979241,0.384078912456942,-6.15494447396257,7.5103804263971e-10,3.73533518448509e-08
"AT3G29250",342.082453853485,-2.03997877452843,0.332297417486657,-6.13901483182711,8.30348152972143e-10,4.11088839577856e-08
"AT1G22600",81.9576261083373,2.65455967533089,0.432819492042919,6.13317959133794,8.61398111357599e-10,4.24518180847874e-08
"AT1G07645",69.9187050470543,2.76861638644218,0.451447695862368,6.13275117320844,8.63721872260599e-10,4.24695970599047e-08
"AT5G47635",48.831013468128,3.70001845749317,0.604798986408414,6.11776563890369,9.48964893143146e-10,4.63450461922166e-08
"AT2G37440",61.5050514859134,2.96727845133787,0.485212089235883,6.11542563997276,9.62995794768441e-10,4.69243559004848e-08
"AT5G62490",906.232407024631,4.57465263690478,0.749033216715371,6.10740957118745,1.01261149666291e-09,4.92311229894429e-08
"AT5G50260",43.8204562593773,5.84920592764268,0.962095459887727,6.07965235416999,1.20443393743877e-09,5.80354749142269e-08
"AT2G23620",73.8679980446201,-2.89314582986632,0.480862763327134,-6.01657281559582,1.7814838324958e-09,8.54598729845826e-08
"AT1G55240",65.2482056799905,2.79730065763161,0.467221557425503,5.98709672782519,2.1361975375378e-09,1.01352266939979e-07
"AT1G48000",48.0456912576804,3.4638071455239,0.578764142192939,5.984833705142,2.16611054806795e-09,1.02546612051313e-07
"AT4G39130",43.1989149142197,3.88211504386555,0.650281379744716,5.96990036127064,2.37398522592697e-09,1.1093125348365e-07
"AT2G43570",192.425795643751,2.27067475651325,0.380561879103174,5.96663744110232,2.42192739891804e-09,1.12927584645672e-07
"AT4G31330",69.3461241381703,-2.94156772805591,0.494471354579409,-5.94891433207079,2.69926860217482e-09,1.25319047656765e-07
"AT2G32270",52.5952994359651,-3.17405750887509,0.53471821308941,-5.93594426218723,2.92159051449888e-09,1.35061134147828e-07
"AT1G02220",132.428125704686,-2.3891295118002,0.403635403424996,-5.91902863705103,3.23848579455823e-09,1.48757197803115e-07
"AT1G18100",66.8177047462174,2.82844133701292,0.478810569271338,5.90722410601188,3.47920313448043e-09,1.59138604258952e-07
"AT4G00910",163.38429144233,-2.12608142372177,0.359960613154443,-5.9064279424637,3.49605106594292e-09,1.59571866691297e-07
"AT1G05700",39.0725126163235,-5.67438534820505,0.964368213806927,-5.88404435874647,4.00360460321122e-09,1.80830867621033e-07
"AT3G02410",83.5820905778131,2.45508911256124,0.41811604334297,5.87178882908205,4.31117682626549e-09,1.94317313825529e-07
"AT5G35110",38.488681159135,5.66277806782458,0.966234309941623,5.86066755191783,4.61010108058154e-09,2.0735870452886e-07
"AT2G40460",64.5230532589154,2.77252576495511,0.473921706026248,5.85017679017545,4.9105079395735e-09,2.19501734034448e-07
"AT1G78780",51.1742441713759,3.14021359051299,0.536842483433898,5.84941335198865,4.93309779625905e-09,2.20056847055803e-07
"AT1G02360",52.1435686051321,-3.2340153179895,0.55506506358318,-5.82637159166993,5.66454141931952e-09,2.5061831003472e-07
"AT4G13860",80.6258924611706,-2.6621637632129,0.457707552089919,-5.8162985317968,6.01649774489511e-09,2.65646793287359e-07
"AT1G45020.1",42.1121998040821,-8.83840879684505,1.52024573981271,-5.81380270661631,6.10693855072833e-09,2.68745821619148e-07
"AT4G18650",37.1709770679097,4.35281343717375,0.750568262309311,5.79935717476413,6.65696082357239e-09,2.90956257410078e-07
"AT5G54230",82.9480983784772,2.37360670082588,0.40955232682782,5.79561278337887,6.80721623419151e-09,2.96923635537769e-07
"AT5G36100",108.903929592901,2.11550279593096,0.365117996609843,5.79402498801379,6.871922719875e-09,2.99142953811863e-07
"AT4G26200",53.3188078741963,3.12159256499191,0.53951624479273,5.7859102392573,7.21207196408458e-09,3.12691737360661e-07
"AT1G43780",36.8011265509531,-4.83255344376685,0.83680908137728,-5.77497729328306,7.69634634047583e-09,3.32356193764859e-07
"AT5G19410",35.7580193079414,4.28269555194939,0.744881265818351,5.74950095871223,8.95072456319373e-09,3.83463219652864e-07
"AT1G73810",35.1862681123691,4.77289779672244,0.830510635493724,5.74694361847039,9.08710130640577e-09,3.88536436292666e-07
"AT4G28410",112.650181260612,-2.12476624601443,0.372083667765696,-5.7104528633931,1.12675942523745e-08,4.77053623581451e-07
"AT1G12130",97.8546182145843,2.23150013137363,0.391739873518676,5.69638242676169,1.22376213808089e-08,5.16103194100978e-07
"AT2G41990",89.638324337546,-2.43551020267708,0.427739918077729,-5.69390440252177,1.24166623818399e-08,5.22635195780362e-07
"AT5G42590",96.6548323241013,-2.47421848380761,0.43553881907819,-5.68082195071441,1.34048967003236e-08,5.63135806041751e-07
"AT5G03285",131.530452203867,2.08447473426853,0.370915842392154,5.6198050771439,1.91173022543767e-08,7.86317175424792e-07
"AT1G22990",43.8414848934272,3.53151910446944,0.629985780338286,5.60571240603734,2.07400099062586e-08,8.51442342166802e-07
"AT1G67110",33.7795341956794,-4.19358829040217,0.748657478973423,-5.60147785627217,2.1253194191001e-08,8.7085768242861e-07
"AT4G39955",101.303150855066,2.1660131401137,0.386722866481469,5.60094405541828,2.13187538345341e-08,8.71892701720503e-07
"AT2G40170",1114.77570492099,4.42466461254442,0.794240493684535,5.57093808201356,2.53371369608462e-08,1.02845958376718e-06
"AT4G17970",89.3589940108133,2.1817954262022,0.393386858323885,5.54618279700099,2.91973578328964e-08,1.17632185607954e-06
"AT5G49850",37.291865004792,-3.79760926349351,0.686310737609123,-5.53336711111808,3.14141007841463e-08,1.26327894138477e-06
"AT1G24735",51.6810956719076,3.14491918809551,0.570257500540835,5.51491069405112,3.48957110440987e-08,1.3980902008131e-06
"AT1G44050",32.7819536540184,-4.38012566914375,0.79734052757968,-5.49341908210734,3.94225780838299e-08,1.57363003107686e-06
"AT3G08860",121.910812522116,2.18178230776488,0.397996505726755,5.48191322378791,4.20750611758473e-08,1.67333446422694e-06
"AT4G09500",132.331166451805,2.06896422252713,0.378112830155025,5.47181702794603,4.45444612945867e-08,1.76829251396034e-06
"AT3G15370",33.790138208473,-5.46295189291315,1.00063030530231,-5.45951073434925,4.77448471104888e-08,1.89186770555939e-06
"AT1G59740",84.559572407072,2.27420295674538,0.418188711971644,5.43822176840485,5.38149655592833e-08,2.12074094694917e-06
"AT4G27657",81.2025650615553,2.26710551206197,0.417132016975101,5.43498321826803,5.48015899095681e-08,2.15569526853365e-06
"AT1G16120",54.5732264792607,2.82595883441092,0.521478271712916,5.4191305519373,5.98895735464882e-08,2.34078867529076e-06
"AT5G10230",31.4263051406953,8.42413733553457,1.55453961059944,5.41905608457681,5.99145215532818e-08,2.34078867529076e-06
"AT2G23540",40.2533165962448,3.39179234169078,0.627383962593718,5.40624648368201,6.43592139157187e-08,2.49089730423359e-06
"AT4G28790",59.2735975754292,-2.78881280531109,0.519246180102427,-5.37088747530308,7.83500895836895e-08,2.98990878590449e-06
"AT5G60950",51.7863094060971,-2.8642746922954,0.534243147293035,-5.36136908223987,8.25935701312029e-08,3.14597163695172e-06
"AT5G54040",54.6518705043271,-2.65205362821272,0.495780775453344,-5.34924660156028,8.83211282189481e-08,3.35822075398408e-06
"AT3G53200",114.663731533734,-2.26079776819588,0.424355454125832,-5.32760389012344,9.95168589215679e-08,3.76406860623797e-06
"AT5G05960",66.4709462066513,-2.41252236278079,0.45331781433497,-5.32192269196398,1.02676208230814e-07,3.86764216648695e-06
"AT5G57550",47.5997182177204,3.09371426224158,0.582100842703096,5.31473936350156,1.06810095766725e-07,3.99798688912302e-06
"AT5G62360",66.1203207986819,-2.44869637286575,0.461837743781324,-5.3020707073807,1.14496475238989e-07,4.26356496006113e-06
"AT3G20940",77.1466837242665,-2.51426379705019,0.474386196615172,-5.30003574090035,1.1578001357099e-07,4.30395290998003e-06
"AT3G46400",29.5999741492452,-5.26607239466229,0.995619000116674,-5.28924457452617,1.22822568630973e-07,4.550113480019e-06
"AT2G29300",40.5798272108636,3.41275826905316,0.645284060881751,5.288768894105,1.2314236024787e-07,4.5541623315601e-06
"AT5G45630",55.9408018725921,2.58989269068176,0.49062200881724,5.27879435520087,1.30036642436002e-07,4.79274746014122e-06
"AT1G51270",40.8544364650058,-3.1050488053211,0.588580306451683,-5.27548878425818,1.32402709393247e-07,4.87165411177363e-06
"AT3G48240",71.8414420778473,2.43712448367148,0.462117318082412,5.27382201079262,1.33611496214815e-07,4.90778390595505e-06
"AT2G28960",61.7402526662477,-2.64463404701444,0.502137326794811,-5.26675454281676,1.38856667772179e-07,5.08318782952808e-06
"AT1G60470",29.6338047857446,8.33952937132769,1.58548798310455,5.25991332649398,1.44123319233802e-07,5.24934008690793e-06
"AT3G05260",65.1731464424003,2.8328610947877,0.539102102071976,5.25477656996686,1.48204279808177e-07,5.37085359070337e-06
"AT2G18550",33.515502325557,3.6442017851873,0.694644501852158,5.24613924888287,1.55319528136773e-07,5.61929429973089e-06
"AT5G55240",50.7342850610098,2.96366117293661,0.569644391067379,5.20265137234724,1.96465216883109e-07,7.03729299216234e-06
"AT4G11910",104.449753619778,2.05620418018738,0.396655046543295,5.18385987549246,2.17340247937246e-07,7.74655068224435e-06
"AT1G09240",32.7337618643035,-3.94432396492061,0.761965645803837,-5.17651154831205,2.26073065104684e-07,8.03134772338231e-06
"AT3G62740",36.6826648701069,3.36942656035252,0.652052780289146,5.1674138385828,2.37355325962577e-07,8.40455397250468e-06
"AT3G28007",54.6032281904637,7.77256261676749,1.50588108308737,5.16147171517163,2.45015915325845e-07,8.61823562494767e-06
"AT3G04040",61.7410165867445,2.37674772733656,0.460851743690717,5.15729355454413,2.50544845631462e-07,8.77109665895902e-06
"AT2G18340",46.8915917627656,3.41888320336139,0.663274411056889,5.15455314778931,2.54236448587421e-07,8.88595406330994e-06
"AT1G07690",27.9303456548671,-5.17967352552978,1.0055063417291,-5.15130865969741,2.58675050971258e-07,9.02650762542446e-06
"AT3G46330",42.32949140596,-2.89938434784672,0.564321009442917,-5.13782811437219,2.77931916357941e-07,9.6781198823877e-06
"AT4G01750",85.1627477481232,-2.25318072756391,0.438712149851325,-5.13589771408768,2.80800361814026e-07,9.72018532455432e-06
"AT1G07500",27.2539652090015,5.15346201490628,1.00757876934472,5.11469889173811,3.14241826210184e-07,1.07743611886804e-05
"AT4G03540",49.5238314801838,7.62916041531077,1.5006012230742,5.0840691704098,3.69433298739092e-07,1.25869124696382e-05
"AT2G31985",30.2903595532408,3.82182739005702,0.752654240920646,5.07779958215896,3.81831153613492e-07,1.29684725407032e-05
"AT2G32460",67.0048333618032,-2.38846633297152,0.471150864043311,-5.06943001754096,3.99008813840786e-07,1.35094768191634e-05
"AT2G38240",39.5048305410127,3.16623221169318,0.625652520207134,5.06068801680035,4.17746285837861e-07,1.40997517848707e-05
"AT2G42060",32.550375738634,-3.43651392300718,0.680776839580241,-5.04793013394241,4.46622404058555e-07,1.50274894429344e-05
"AT1G32710",26.4505421347971,5.10954040169665,1.02012282464251,5.00875019974899,5.47846229965164e-07,1.83194021411071e-05
"AT1G33817.1",41.311569426195,-2.8589324032778,0.571329552661534,-5.00399881287338,5.61531027413583e-07,1.8719142955459e-05
"AT2G32510",98.7895631417677,2.1847268277188,0.437173714056011,4.99738835496154,5.81119625811609e-07,1.93126314968267e-05
"AT5G60530",79.95513883942,-2.02776607021237,0.405797815719888,-4.99698616320815,5.82332451370665e-07,1.93232554990864e-05
"AT4G37850",39.0831466393285,-3.13216408439374,0.627012013653245,-4.99538129444185,5.87196338010483e-07,1.9454812822139e-05
"AT1G78860",46.5179137552634,-2.97741490046786,0.596711166099436,-4.98970870602361,6.04704094636309e-07,2.00042401948877e-05
"AT1G52560",35.7279863037477,3.09881371182028,0.621334890246372,4.98734862706896,6.12135468089697e-07,2.0219161606291e-05
"AT2G29460",72.9625602007735,2.11215674210693,0.423923410785961,4.98240174608652,6.27998803277347e-07,2.06799910333416e-05
"AT1G35625",25.8501403048817,-4.29934114726005,0.864133376595202,-4.97532124519946,6.5139521471245e-07,2.13853345528131e-05
"AT5G46950",21.2100604904912,-7.84867286113334,1.58093914526297,-4.96456355366404,6.88557363906739e-07,2.25369721151623e-05
"AT2G05510",348.965115941207,4.29023740119905,0.864501408461119,4.96267254073768,6.95297521411884e-07,2.27232052503718e-05
"AT4G19820",34.4614378140136,3.15323624792907,0.637224076691768,4.94839470645791,7.48280506642098e-07,2.43078810228255e-05
"AT5G24210",43.4594147877424,-3.75499295711572,0.758945499718451,-4.94764506609332,7.5116718838426e-07,2.43650706457173e-05
"AT1G49570",161.711162474767,-2.26490292014388,0.458373300239349,-4.94117549813923,7.76529718857526e-07,2.5150030639944e-05
"AT2G01900",75.2309876305206,-2.15829297834087,0.438340245760807,-4.92378466091978,8.48862452700571e-07,2.72442579930069e-05
"AT4G16620",65.4946443838564,2.27036941102865,0.461127153448532,4.92352140629701,8.50005738168692e-07,2.72442579930069e-05
"AT5G22270",102.906178666759,2.14092385318622,0.435095913595827,4.92057908678725,8.62885232861843e-07,2.75753648640561e-05
